exprid,N10000M50eps10alpha50_Time,N10000M50eps10alpha50_NC,N10000M50eps10alpha50_MM,N10000M50eps10alpha70_Time,N10000M50eps10alpha70_NC,N10000M50eps10alpha70_MM,N10000M50eps10alpha90_Time,N10000M50eps10alpha90_NC,N10000M50eps10alpha90_MM,N10000M50eps15alpha50_Time,N10000M50eps15alpha50_NC,N10000M50eps15alpha50_MM,N10000M50eps15alpha70_Time,N10000M50eps15alpha70_NC,N10000M50eps15alpha70_MM,N10000M50eps15alpha90_Time,N10000M50eps15alpha90_NC,N10000M50eps15alpha90_MM,N10000M50eps20alpha50_Time,N10000M50eps20alpha50_NC,N10000M50eps20alpha50_MM,N10000M50eps20alpha70_Time,N10000M50eps20alpha70_NC,N10000M50eps20alpha70_MM,N10000M50eps20alpha90_Time,N10000M50eps20alpha90_NC,N10000M50eps20alpha90_MM,N10000M100eps10alpha50_Time,N10000M100eps10alpha50_NC,N10000M100eps10alpha50_MM,N10000M100eps10alpha70_Time,N10000M100eps10alpha70_NC,N10000M100eps10alpha70_MM,N10000M100eps10alpha90_Time,N10000M100eps10alpha90_NC,N10000M100eps10alpha90_MM,N10000M100eps15alpha50_Time,N10000M100eps15alpha50_NC,N10000M100eps15alpha50_MM,N10000M100eps15alpha70_Time,N10000M100eps15alpha70_NC,N10000M100eps15alpha70_MM,N10000M100eps15alpha90_Time,N10000M100eps15alpha90_NC,N10000M100eps15alpha90_MM,N10000M100eps20alpha50_Time,N10000M100eps20alpha50_NC,N10000M100eps20alpha50_MM,N10000M100eps20alpha70_Time,N10000M100eps20alpha70_NC,N10000M100eps20alpha70_MM,N10000M100eps20alpha90_Time,N10000M100eps20alpha90_NC,N10000M100eps20alpha90_MM,N10000M200eps10alpha50_Time,N10000M200eps10alpha50_NC,N10000M200eps10alpha50_MM,N10000M200eps10alpha70_Time,N10000M200eps10alpha70_NC,N10000M200eps10alpha70_MM,N10000M200eps10alpha90_Time,N10000M200eps10alpha90_NC,N10000M200eps10alpha90_MM,N10000M200eps15alpha50_Time,N10000M200eps15alpha50_NC,N10000M200eps15alpha50_MM,N10000M200eps15alpha70_Time,N10000M200eps15alpha70_NC,N10000M200eps15alpha70_MM,N10000M200eps15alpha90_Time,N10000M200eps15alpha90_NC,N10000M200eps15alpha90_MM,N10000M200eps20alpha50_Time,N10000M200eps20alpha50_NC,N10000M200eps20alpha50_MM,N10000M200eps20alpha70_Time,N10000M200eps20alpha70_NC,N10000M200eps20alpha70_MM,N10000M200eps20alpha90_Time,N10000M200eps20alpha90_NC,N10000M200eps20alpha90_MM,N10000M500eps10alpha50_Time,N10000M500eps10alpha50_NC,N10000M500eps10alpha50_MM,N10000M500eps10alpha70_Time,N10000M500eps10alpha70_NC,N10000M500eps10alpha70_MM,N10000M500eps10alpha90_Time,N10000M500eps10alpha90_NC,N10000M500eps10alpha90_MM,N10000M500eps15alpha50_Time,N10000M500eps15alpha50_NC,N10000M500eps15alpha50_MM,N10000M500eps15alpha70_Time,N10000M500eps15alpha70_NC,N10000M500eps15alpha70_MM,N10000M500eps15alpha90_Time,N10000M500eps15alpha90_NC,N10000M500eps15alpha90_MM,N10000M500eps20alpha50_Time,N10000M500eps20alpha50_NC,N10000M500eps20alpha50_MM,N10000M500eps20alpha70_Time,N10000M500eps20alpha70_NC,N10000M500eps20alpha70_MM,N10000M500eps20alpha90_Time,N10000M500eps20alpha90_NC,N10000M500eps20alpha90_MM
38,7.745710417,-127.78257315028509,0.44563741525812084,11.645149371,-125.77174091821387,0.44402929886072995,26.313536305,-125.10650188482356,0.4486322680251649,7.780107289,-126.80444903490204,0.4573361357103546,11.533804965,-125.41904605769801,0.44443460399038776,25.9244145,-125.2148547492465,0.44944732346413185,7.455972002999999,-125.7161091331513,0.45095603869308026,11.348629669,-124.29504185866581,0.4498933098891723,27.238186917,-126.13340767829163,0.45986058872522145,8.257483743,-127.0204513293968,0.4529600103363651,11.159811537,-124.90652717320955,0.450642111009356,26.217457502000002,-125.62721341367642,0.45088030220193953,8.257695924,-127.13281581740573,0.45364274273464233,11.601526461999999,-125.88329229104632,0.4447012602000598,27.505067118,-125.34441882060858,0.45302400053087083,8.2216,-126.33302972682053,0.45184433062506935,12.194369125,-126.30689485214589,0.45188696300425296,27.820747213,-125.02074381223164,0.45142092477868123,7.340947662,-127.87767459494191,0.45722181443007137,11.176086755,-125.71857825824736,0.44386903640167186,25.441467589,-126.6418898957973,0.44860023543598204,7.563989041999999,-125.54926621247543,0.4478567254767794,11.605590744999999,-125.40469309189602,0.44274818514434233,26.321425083,-125.88069534977801,0.4486358025046315,8.188183505,-125.29670857411409,0.44212177655026674,12.332602535000001,-125.55671658125763,0.45158749261600767,27.640850039,-125.44419155145404,0.4459789572556143,8.145896044,-143.24641262699024,0.4409428445074737,11.889041446,-134.9020531945521,0.41820529331365097,25.037841635,-127.53390982336337,0.4345498712983621,7.831677169,-131.86617930093973,0.4257168119165181,12.768331919,-127.44817420131152,0.45956628683096395,26.430037374,-125.9592378862179,0.4446759058077857,9.012314082000001,-126.63204363903294,0.4387514293929665,12.758094671999999,-124.88973968045335,0.43970517047244567,26.916457705000003,-125.41140660127054,0.45581924397407203
39,7.743460461,-126.55993162808026,0.4532649244136983,11.233878501000001,-124.86751787168951,0.4495360448568755,26.81846264,-125.01129556299946,0.4476829022183094,7.676590796,-126.35811675698326,0.4472449752223788,12.045794315,-124.5000699003367,0.45006406779829505,26.574855964,-125.11980101754351,0.4503596979896355,7.9411421220000005,-126.40500766503173,0.44729530288862784,11.367990331,-124.88109402541315,0.45123510501894987,26.289565500000002,-125.43305311952534,0.45284738997056556,8.179889343,-126.11936365090014,0.45118184486882895,11.082711253000001,-126.01631671910336,0.44147673969884355,25.088409738000003,-126.28761215595975,0.4624487814757024,7.412114289000001,-124.83175872904815,0.4460676874506821,11.874054961,-126.16229406936907,0.45076489545158294,25.851122635,-125.04950666225766,0.44871985586875246,8.235250123,-126.32881768258834,0.4543477329559994,11.37894534,-125.89992678389191,0.44794934597533664,27.052859623,-125.80904017097112,0.44529803297757825,7.553530627,-126.84516206657395,0.4500354767526055,11.286697418,-126.24170202483934,0.4505654531760815,26.741299835,-126.15977628309862,0.44002776977512253,7.609022049999999,-125.76822325223154,0.44358069981163506,11.941333870000001,-126.95812807295667,0.4529917424858938,29.735841366000002,-125.3578215862709,0.4480670404426122,7.641340423,-126.03374198229157,0.45980158173827784,11.870038582,-125.26296214785071,0.4455746561949882,27.517405960999998,-125.58810452276177,0.4476297246344738,7.564809124000001,-144.61409302556729,0.3894926369419783,11.57580196,-132.07749019769892,0.45822158802564633,25.536620753,-129.35329727882618,0.4289416472954264,7.689537338999999,-130.60912189503694,0.4658595640966735,11.879024221,-124.467444535292,0.4386543163301903,26.885766006,-124.89061317748258,0.438297426933804,8.966425583000001,-126.96470591921165,0.4498287800761219,13.061337546999999,-125.15448222393258,0.4402940837479188,27.423642667,-124.59732182670604,0.45223797437767854
40,8.333603673999999,-124.82692304382097,0.44599906461343897,12.324692824,-124.70604901836694,0.44969834743443293,24.779989000999997,-125.25639031600059,0.45397493035048364,7.545799544,-126.31086663948581,0.4509366300116131,10.783692375000001,-125.21988214918345,0.44796606750872775,25.528815246,-125.43092843904523,0.45136318689941834,7.246143664,-125.94064723417549,0.45407366096824264,11.583536663,-126.18521644692244,0.4535592432867934,31.107017915,-126.39251568292364,0.4513030219801219,7.518908635999999,-125.10486385818808,0.44968538473546604,11.439098533000001,-125.16856358386039,0.4481148843959619,25.503045330000003,-126.06677451413475,0.4572920368991705,7.544054544000001,-124.47294400352867,0.449686161507704,11.726880914,-125.79136497410553,0.45305605994688974,25.5723302,-125.37147159921402,0.450210695636923,7.809728875999999,-124.73234145636766,0.4493784171067654,11.092827948,-126.40221648220475,0.45219516733411763,26.419731882,-125.33648585101488,0.44792984896724364,7.519833163,-124.26492415918968,0.4494706429150137,11.536221422,-125.30647642745656,0.46686272439439547,25.814183122000003,-127.01409456356124,0.4426232310043254,8.148655998999999,-126.27208377191029,0.4657165634404088,11.837683494,-125.74391024770787,0.4575135759815361,29.301285164999996,-125.20687225346266,0.4498522246945293,7.533245122,-126.67503600132167,0.45184862780605833,11.663784292999999,-125.32033093498939,0.4444945931243345,31.665938409,-125.5070605517984,0.44660084073136463,7.706286575999999,-144.27113320200095,0.3803751408605982,11.593696171,-132.91988875637915,0.43990656141639095,26.367172238000002,-126.79789079187707,0.4445531969167551,7.627065709000001,-128.46069286482322,0.4409345290534547,11.136475466,-127.3662495204447,0.4444061568981488,30.259177883,-126.51944602052328,0.4355004287835785,8.205231085,-125.12075648469352,0.4400376194218992,12.766071721,-126.09714952038117,0.4513647410641881,28.980589494000004,-125.11349600006476,0.44168551374530823
41,10.160113623,-126.95778965988907,0.4452365704670362,12.824009613,-126.68538247464136,0.4473634412522849,23.453272734,-124.86385328138529,0.44540465491613784,9.826034788,-126.75699677221994,0.4500362883704153,13.385517807,-125.60212934013104,0.44966901506233825,23.827303301,-125.59892047293687,0.4523253432808581,10.152259165,-124.47512011272698,0.44480968222629547,13.490014893,-124.83876053124357,0.4543320334521161,23.935558568,-125.53102338144426,0.45068457841775367,9.812912296,-126.03058432046336,0.45279047877219136,12.988560494,-125.78251807572438,0.4517357088056087,24.072728958,-125.32757752924914,0.4467028645178803,10.297084767000001,-126.1142967063979,0.4475398863557609,13.278392547,-125.78988135476935,0.4504017417360167,23.721455951,-125.23670093908979,0.4437641345037219,9.889903541,-125.80756910439182,0.45045689803433353,13.707114993,-125.85248730218328,0.4485627508872308,24.378221466,-125.0011536335333,0.44826037994708573,10.299629676,-124.94631130771431,0.449675468099194,13.341813131999999,-126.98014664598115,0.4555332681280505,23.253166656,-124.70390909295568,0.4482038078714724,10.708357081,-125.6367534549156,0.454525963018547,13.69641861,-125.96993133445066,0.44935109670768036,24.501288413,-125.19731298458389,0.45069365035013287,10.605258635,-126.37048315796805,0.4484586118059969,13.804428080000001,-125.44220551757799,0.4505895758937709,23.595316507,-125.41950930281966,0.44945362912353926,10.798539024,-137.32011404070914,0.4144297954224607,13.522525304,-138.33632944331845,0.4338205500410507,23.917316119,-126.34189378932834,0.44649048582444933,10.346043825,-128.3984860808135,0.4584129227117753,13.367384561,-125.49246856625072,0.45438867659208226,23.607530775999997,-123.8808654073731,0.45650000843889327,10.557952443000001,-126.94858160316434,0.44323973087052715,14.680804336,-125.18035380182477,0.44583999840488386,25.613376884999997,-125.85597756636798,0.4411733790248369
42,7.554143334,-125.57487425955858,0.4389017185057383,12.139846297,-125.89620326141464,0.45014955010245883,24.402152037,-125.81493978271162,0.4462539591393332,7.888568000000001,-125.33680640578407,0.4459017100755301,11.535856663999999,-124.83181014359373,0.44848570877075344,24.171073626,-126.24016215731848,0.4493404571150897,7.818503131,-125.50864162826596,0.4496045679495354,11.52797238,-126.72768890717266,0.45723746186274083,25.429357742,-125.72275033205344,0.4446979280581943,8.137794875,-125.7642454308819,0.4506086396710165,11.800886793,-126.23785774617616,0.4491969063833236,24.116434319,-125.60747594687855,0.45396833286582094,7.421268744,-126.34554625874573,0.45442634492393186,10.447704215,-125.72551732972605,0.4583322092538472,24.307267427,-126.06249117509445,0.4517039417449824,7.403164122,-125.79068174890197,0.45377748833593734,11.750135087,-125.39907832971556,0.44850181278491175,23.951383828,-125.03837920118194,0.44790449224585566,7.867840166000001,-125.73402933993026,0.4489657077031375,10.948898747,-126.70527517228086,0.4522429739230851,23.208020953000002,-125.77727330331412,0.4553431269554661,8.429259585999999,-125.27572852571603,0.4532036000743921,11.637967163999999,-126.09439985550165,0.4584209167168336,24.979032458,-125.29405224618552,0.44751632118725126,8.237308088999999,-126.06127015962615,0.4475410653701241,12.207058746,-125.70653511738838,0.4570014603448661,24.885562491,-125.33310085315426,0.4524560297668604,8.393783166,-136.91534737898368,0.43577250948390306,11.884692208,-137.23978661490673,0.4481002175605485,24.072169289,-124.80551795849708,0.453041296543102,7.572365250000001,-126.06540400140301,0.4392215499698814,11.670945176,-126.99167998841774,0.4443979524136126,23.977985613,-127.75938451229182,0.4530482023318251,8.317116308,-125.80838552266468,0.448244140998292,12.750158167,-125.47277250257369,0.45329673255221986,25.347666671,-125.58540721376401,0.4484943327868841
43,8.598537663,-125.15166533030342,0.45090341657303745,12.966272584999999,-125.05933461051922,0.44776056081880516,28.829273871,-124.98136878523096,0.4524866602094628,8.510250957,-126.49597516376272,0.4590390719578131,12.499878616,-124.67489907912895,0.4497888727069982,29.218584716000002,-125.42680357513127,0.44997503177487996,8.441053412999999,-124.73620484845841,0.4525478022636514,11.941865498,-124.94445010020823,0.447699611756542,31.108022752,-126.81458478000285,0.44839546809407943,8.130938789,-125.59859535909867,0.45475546294507957,11.936530216,-125.20856729289218,0.4568255658689505,26.861100302,-125.66691747590075,0.45128066970356756,8.358299008,-124.97186235135794,0.4562164780857021,11.271753461,-125.26769719905236,0.45143374974668826,27.144098300000003,-125.52038262062119,0.45349681937697073,7.602890243999999,-126.19293355441302,0.44737407033486537,12.666310754,-125.54564570411625,0.4489090857733916,29.013377868999996,-124.8870335650744,0.4544347566924265,8.220497085,-127.33649802252151,0.45387190842001013,11.513951991,-125.34441763191201,0.4499104139947173,28.173837796999997,-125.45776816952419,0.44798028912070276,7.981406568,-127.27802051849423,0.44817481983165924,12.537232553,-125.56646272838756,0.4514565174437839,27.619326756,-125.41868676640779,0.4505715140456359,8.655636043,-125.42184012645819,0.45465087174805996,12.354016338,-124.9261179930825,0.4517783780204667,28.584467699,-125.67417077119596,0.45179962546388636,8.33239233,-138.31761308961572,0.39826655930635607,11.614204875,-122.59929034809399,0.48098106831997667,28.050419252,-127.58212367501416,0.46628629081637496,8.310921846000001,-131.84185254897932,0.444330222208012,11.415003083,-128.34379679673472,0.42322823421439637,26.805111797,-124.0741588976238,0.4520555105990748,8.703926583,-127.6450343227997,0.42960867437571837,12.677414915,-125.96811823615785,0.44628368698037946,29.794824752,-125.44013924512849,0.46130385503274973
44,8.19851066,-126.05402375680674,0.44800969466676477,12.395881323000001,-126.85202252503332,0.4474705828198743,27.488653755,-126.00692328071055,0.45015975830694677,7.606376667999999,-126.76410220588683,0.4507922977407404,11.844295999,-124.92950930253171,0.45612017507948643,25.816872329,-125.53344001280486,0.44060682277097574,7.711285716000001,-126.0780582622445,0.447268150950376,12.130573034,-125.32820451771198,0.4512828613252862,26.377587378999998,-125.03219573928686,0.4515956628946847,7.387374831000001,-125.53312880872161,0.44562799746723003,12.184466907000001,-126.09856939390842,0.4497396580052436,25.78193763,-125.74480666828143,0.45500152045298964,7.806626464000001,-124.79434200146095,0.44537950138854054,11.483710286,-125.93772357401912,0.44871514064119583,26.621136412,-125.20098845206844,0.4518184294286648,7.651083876,-126.42498870912988,0.45237877571769447,11.639779332,-124.17265976868791,0.4512093808587522,25.503828371,-125.60540970249407,0.4476556490396784,7.678843999,-125.74334517066114,0.4514770755444091,11.076022337000001,-125.34923794349136,0.45941432296396334,26.60605314,-126.03003840350702,0.44407520968432623,8.702717460999999,-125.77168239578079,0.4461969269389769,11.989962246,-125.4551401799222,0.4475112387461504,26.402008425000002,-125.65359970484684,0.45059412521161557,8.654680240000001,-125.47537526463502,0.4573196572282562,11.737998456000001,-125.73489168323137,0.4473686906329923,26.440194381,-125.54427251652372,0.45289072869445923,8.155095414000002,-134.73880999725267,0.3948438285169539,12.160719084,-132.86048974498684,0.3991906637413226,26.729021712999998,-129.97748298560214,0.4588411111721581,8.458697547,-130.38583865280125,0.469514001531397,11.029751656,-128.66701730625408,0.44865758095495883,25.508180115000002,-126.43659289704493,0.4513979345901322,8.225107920000001,-128.82502508708853,0.44534909007259926,12.656727462,-125.17375717437369,0.4523560593289325,26.321946231000002,-124.58852030726518,0.4572877063733875
45,8.503215791,-126.57040564290054,0.44574288717861943,12.088353923000001,-126.06106550466598,0.4564279756012113,24.123501441000002,-125.22092047771747,0.4526530966774491,8.172799675,-123.6960775491486,0.45354747231830317,11.890568674,-125.03296329961967,0.450052420841486,26.305371504,-125.08237399292149,0.44103559349197574,8.526922664999999,-125.33024877738993,0.4435637542522392,13.021169820999999,-126.37644383773886,0.45229053133029495,28.268932662,-124.63830118268818,0.4466640293235803,7.888095256,-125.81176987295215,0.43741895429257815,12.038347752,-124.66851006264216,0.4493384702834208,25.714857792,-125.65178073076906,0.4461455816093825,7.710450585,-125.85691842055672,0.45049043438010555,11.396785542,-126.11674112903293,0.4502747086534624,26.38026762,-125.17052962915787,0.451700821423229,8.736018166000001,-125.9244304414744,0.4564687256297366,12.048487289,-124.64627981149981,0.4425930955002544,26.599292239,-125.67925730202131,0.45139205687912276,7.286623756,-127.12995755550111,0.43871408455107674,10.969449709,-126.77447272774019,0.4586019372444579,25.421868249,-125.6456159171995,0.4481360040763378,7.717836413,-125.93041600933012,0.4517450320667993,12.065495830000001,-125.12837498709507,0.45175370214346616,26.425214957999998,-125.5007308016922,0.4421185037764669,7.794911708000001,-124.02776262587662,0.4455015037911182,12.137863765,-125.15781983465251,0.4470998736960175,28.538546040999996,-125.40167840402015,0.4472320823080083,8.60326592,-136.4264881164207,0.4645177129873088,11.669456254,-133.7539284648926,0.4253394861891956,25.532017583,-127.41409748832879,0.4542197217855758,7.917218290000001,-131.1821094536666,0.41993957057714726,11.457436835,-125.59994671739996,0.43031581350820297,25.908880428,-125.72700375245297,0.4416805518352996,9.114055085,-123.69115622650028,0.4407787327390561,12.613343121,-125.34245441705752,0.45141512195837863,26.970847209000002,-125.49531747738268,0.44647961018690296
46,7.7822003660000005,-127.52196388295148,0.45276870930611257,11.622177079,-125.94344729991916,0.44395043142458984,28.731403083000004,-125.8468080969423,0.443071197914664,8.210243132,-125.8725752828446,0.4498591145084647,11.501654928,-124.98529822559551,0.4501872848618161,26.846275254,-126.07493309966507,0.4545247767624291,8.354654961,-125.34856861744045,0.4464115611604223,11.387744958999999,-125.2281572578716,0.4490145899137198,26.995654751,-126.45396291402629,0.45024762967848325,7.650013528,-126.10849754817104,0.45191945517266696,11.212934877,-126.44528934056443,0.4510854292427672,26.878560794,-125.67000287034557,0.45000916176651795,7.51445079,-126.25544198340276,0.44821963748667715,11.205282339,-125.17998641769823,0.445825613524943,25.869182372,-124.91077003463707,0.4476384547853638,8.509097834,-125.94112889027257,0.4494403935809028,11.251200215999999,-124.75383324785055,0.44772769247834454,26.614667374,-125.48277298292497,0.45450102008808335,7.354072087,-127.2223004551393,0.43306113307678895,10.847288052,-127.00641971176725,0.43933701622332977,25.595094533999998,-126.28403958049002,0.4470312285220347,7.591051583,-126.40436416188994,0.4577343363390811,12.117587837,-125.90575240604103,0.44722543588129404,25.268294963,-125.24026261530125,0.4400851995976408,7.720107454000001,-125.01549342416583,0.451567748398011,11.981007629,-124.70773553140884,0.4477426437219712,29.501363337,-125.60691249568806,0.4485302001049399,7.619374083,-134.39563955779713,0.3848906422772889,11.37612354,-135.35683686547227,0.42716793375836637,25.089338658000003,-129.757010660847,0.4186835266277366,8.344166129000001,-133.52211983588936,0.4598635263552341,11.378869873,-128.3260144351425,0.4389763063066896,27.019952789999998,-123.23790178572823,0.4420891130778465,8.871831457999999,-124.80433487582843,0.4692834181191603,11.785599624,-126.19888621085384,0.4466692309755307,28.515672710000004,-126.05516652509502,0.4533081063079756
47,7.764542297999999,-126.67106820833708,0.44566768556937464,11.645368738,-125.02390252753995,0.45060517246193577,27.480843494,-125.06339654870557,0.45324518429688554,8.475589924,-126.78412393688579,0.45403662770956715,10.624875870999999,-126.43995923935233,0.4461116186616698,28.772984909999998,-125.16457791078068,0.44665558668623967,8.110513704,-125.98958645886044,0.45368507161565275,10.890548921,-125.57196240479801,0.45548608997119017,28.025189257,-126.23733871934866,0.454060505649885,7.666113922,-126.5867762670005,0.453860998740359,11.628273099000001,-125.5554118107441,0.4468179748272426,25.318543338,-125.23648095810145,0.44971787655236983,7.244078241,-125.20222669974882,0.44513205918552434,12.119778283,-125.71871639898517,0.4413027101067723,25.824230451000002,-125.3096091979138,0.4434391451099353,7.8128540840000005,-126.40453689735142,0.44921646153751194,11.777486077999999,-126.37515318928588,0.4497159126596758,27.442163873,-125.31981274420663,0.45455260313581325,7.219441627,-127.86378320027715,0.4418093717559063,10.978237997999999,-127.1286324397006,0.4405780058623083,25.068501714,-124.80868138597405,0.43666340696473316,7.635172750000001,-126.01688617364417,0.45374450852898096,12.444655705999999,-125.91600953768753,0.4502808173718853,28.060875000000003,-125.41483110447157,0.45083874260529266,8.068789996,-125.73934779614763,0.4587942211572993,12.263808089,-125.88048741482788,0.44718355764393763,25.874845195,-125.12658463702236,0.4483363866608055,8.717060537,-134.73114641347638,0.4337911730539603,11.686379412,-136.44371213404108,0.3782019866111406,26.012216958,-128.11103420366032,0.4527776071388896,8.031235592,-126.12865313102243,0.43207691161661166,11.954769746,-126.98392528917802,0.4307464834836496,25.197745375,-126.50346909906631,0.4588761965262718,8.398780875,-126.67968402695769,0.4456274415318434,11.486767910000001,-126.71650132002559,0.4503849666815128,27.460387006,-125.89367055486798,0.4532847104320097
48,8.623520036,-125.14345921757563,0.4425511600930669,11.303007625,-126.49833345253049,0.45751754248869403,25.748384663,-124.70055449403431,0.44629973412825874,7.994476464,-126.6190523175608,0.4527882789860165,10.8588093,-125.88292525249389,0.4444237252772197,27.911540215,-124.17916597179189,0.451619647405607,8.02220762,-127.12207154593166,0.44575744296167064,10.941424048,-126.082561019927,0.44155800914946075,27.718751160999997,-125.39686261018089,0.45405638947961974,7.286510464,-126.48655737403021,0.44347471145803,11.670902335,-126.17717289616301,0.44689680013540434,25.997836332,-125.21751864826507,0.453202887108671,7.4337974120000005,-126.62502626075421,0.45331879494667143,11.830908663,-125.30895086928703,0.450614184714458,27.179910995,-124.81932488054257,0.45031388676800993,7.5619471240000005,-124.89666344763268,0.4452666149142871,12.330464835,-126.70205354610907,0.4519230277271832,26.059304128,-125.26911986999305,0.44925037849581895,7.492949994,-125.70172994649101,0.46205018553589106,10.921896585999999,-125.3403645217101,0.4460862585470096,25.620943672000003,-125.76903285435537,0.4470300686640605,7.404015370000001,-125.38900261813724,0.45568906404789516,12.565407211,-125.73356706993128,0.4444525649514052,25.707766252,-125.4112150680271,0.448729971784344,8.122474369,-125.71779356305187,0.44722600539457136,12.752712088,-126.43598401651882,0.45024604564179016,30.115802737999996,-125.27058367313002,0.4560817891276389,7.704832461,-134.88068908854632,0.47707198228703585,11.940088879000001,-131.77381067188932,0.4325530050621176,24.306147244,-124.37798430303448,0.46393407456304936,8.164816906999999,-128.7907603329488,0.42753935521536257,11.983702502,-125.37438493635236,0.4547236240479194,26.511996577,-125.77858873329204,0.44066093051712774,8.379403874,-127.00381850370059,0.44472197489860454,12.643519407,-126.06492152854962,0.4473179391240524,27.029110757,-125.07358068328224,0.4476766057328545
